구분,서울,부산,대구,인천,광주,대전,울산,경기,강원,충북,충남,전북,전남,경북,경남,제주,세종,평균
2019년02월02일,1452.23,1311.86,1303.13,1340.26,1330.1,1330.57,1323.15,1353.34,1363.41,1351.22,1351.8,1326.96,1342.74,1327.01,1313.31,1408.58,1365.96,1266.451176470588
2019년02월03일,1452.23,1311.76,1303.29,1339.57,1329.77,1330.38,1323.15,1353.35,1363.63,1351.46,1351.82,1326.89,1342.4,1326.71,1313.43,1408.64,1364.98,1266.3811764705881
2019년02월04일,1450.87,1311.78,1303.08,1340.47,1329.67,1330.26,1323.43,1353.43,1363.37,1351.58,1351.9,1327.14,1342.13,1326.73,1313.37,1408.63,1364.51,1266.3435294117646
2019년02월05일,1450.75,1312.14,1303.61,1340.58,1329.54,1330.77,1323.71,1353.12,1363.39,1351.3,1352.04,1327.75,1342.21,1326.68,1313.24,1408.62,1364.12,1266.4382352941175
2019년02월06일,1450.5,1311.41,1303.48,1340.59,1329.15,1330.76,1322.19,1352.79,1362.92,1350.75,1351.39,1327.7,1341.65,1326.57,1312.78,1408.83,1365.35,1266.085882352941
2019년02월07일,1450.23,1312.1,1303.04,1340.35,1329.05,1330.62,1323.0,1352.75,1362.57,1350.73,1351.65,1327.56,1341.3,1326.94,1313.32,1409.59,1364.35,1266.1647058823528
2019년02월08일,1449.51,1311.98,1302.54,1340.16,1329.29,1330.28,1323.62,1352.69,1362.61,1350.36,1351.53,1326.84,1340.74,1327.2,1313.29,1399.3,1364.35,1265.4082352941175
2019년02월09일,1449.14,1312.06,1302.43,1339.42,1328.65,1329.88,1323.26,1352.27,1362.44,1349.73,1350.89,1326.75,1340.68,1327.01,1313.53,1398.29,1363.73,1265.0841176470587
2019년02월10일,1449.33,1312.05,1302.65,1339.18,1328.6,1329.62,1323.77,1352.31,1361.95,1349.57,1350.57,1326.7,1340.65,1326.95,1313.51,1398.19,1363.73,1265.035294117647
2019년02월11일,1448.48,1312.28,1302.15,1339.77,1328.61,1329.47,1323.61,1352.01,1361.17,1349.67,1350.03,1326.56,1340.67,1326.77,1313.54,1398.14,1362.95,1264.8782352941178
2019년02월12일,1447.5,1312.78,1301.88,1339.54,1328.31,1328.86,1324.34,1351.71,1361.2,1349.25,1349.53,1326.48,1340.56,1326.65,1313.71,1393.18,1362.64,1264.44
2019년02월13일,1446.91,1313.25,1301.86,1339.87,1328.12,1329.34,1324.37,1351.58,1360.69,1348.84,1349.18,1326.54,1340.47,1326.54,1313.84,1390.46,1362.48,1264.2270588235294
2019년02월14일,1445.88,1313.29,1301.73,1339.98,1328.17,1328.92,1324.58,1351.43,1360.06,1348.97,1349.05,1326.5,1340.39,1326.67,1313.87,1388.1,1362.48,1263.9758823529414
2019년02월15일,1445.3,1313.62,1302.33,1340.15,1328.09,1328.32,1324.78,1351.42,1359.89,1348.81,1348.92,1326.31,1340.39,1326.73,1313.47,1387.18,1361.54,1263.865294117647
2019년02월16일,1445.34,1314.25,1302.22,1341.47,1327.78,1329.11,1325.82,1351.4,1360.57,1350.06,1348.8,1326.56,1341.1,1326.96,1313.53,1386.68,1361.54,1264.214705882353
2019년02월17일,1445.68,1314.33,1302.48,1342.65,1328.86,1328.97,1325.83,1351.26,1360.54,1350.22,1348.83,1326.64,1341.01,1327.12,1313.53,1386.34,1361.54,1264.3700000000001
2019년02월18일,1445.53,1314.67,1302.4,1344.56,1327.95,1329.6,1326.18,1351.42,1360.5,1350.84,1348.92,1326.65,1341.22,1326.8,1313.92,1385.77,1361.07,1264.525294117647
2019년02월19일,1444.62,1315.07,1302.29,1345.89,1328.26,1330.13,1326.33,1351.56,1360.17,1351.1,1349.05,1327.15,1340.91,1326.91,1314.51,1383.99,1361.23,1264.584705882353
2019년02월20일,1444.82,1316.01,1303.29,1346.09,1328.34,1330.23,1326.82,1351.92,1359.9,1351.57,1349.18,1327.28,1340.4,1327.11,1315.21,1375.01,1359.37,1264.304705882353
2019년02월21일,1445.22,1317.17,1304.48,1346.35,1328.67,1331.02,1327.48,1352.23,1360.17,1351.58,1349.57,1327.65,1340.42,1327.62,1315.46,1365.53,1360.01,1264.154117647059
2019년02월22일,1444.91,1318.49,1305.7,1347.01,1328.63,1332.8,1328.33,1352.96,1360.52,1352.13,1349.76,1328.22,1340.92,1328.39,1316.09,1362.22,1357.35,1264.534117647059
2019년02월23일,1445.26,1320.35,1306.3,1346.9,1329.06,1333.68,1328.56,1353.41,1361.46,1352.65,1350.28,1329.16,1341.25,1329.19,1316.78,1361.13,1357.35,1265.0247058823531
2019년02월24일,1445.05,1320.92,1306.5,1347.03,1329.13,1334.63,1330.33,1353.58,1361.53,1353.23,1350.8,1329.68,1341.76,1329.5,1317.29,1360.67,1357.35,1265.3899999999999
2019년02월25일,1445.72,1321.53,1307.25,1347.98,1329.4,1335.91,1330.79,1354.44,1361.57,1354.24,1351.0,1330.4,1342.09,1330.05,1317.86,1359.36,1357.35,1265.8582352941175
2019년02월26일,1447.59,1322.32,1307.94,1348.74,1330.07,1336.7,1331.16,1355.4,1361.63,1354.08,1351.97,1331.31,1342.37,1330.69,1319.07,1359.23,1357.81,1266.4864705882353
2019년02월27일,1449.38,1322.89,1308.68,1348.61,1330.35,1338.0,1331.83,1356.2,1361.99,1354.34,1352.45,1331.95,1342.89,1330.8,1319.89,1358.97,1358.27,1267.0129411764706
2019년02월28일,1449.75,1323.56,1309.14,1349.02,1331.01,1339.46,1332.45,1356.94,1362.27,1354.98,1352.91,1332.59,1343.4,1331.48,1320.46,1359.02,1359.6,1267.5552941176472
2019년03월01일,1450.36,1324.15,1309.92,1349.02,1332.56,1341.29,1332.33,1357.98,1363.29,1356.15,1354.24,1334.46,1344.07,1332.44,1322.01,1377.21,1359.04,1269.498823529412
2019년03월02일,1450.43,1324.44,1310.23,1349.29,1332.43,1342.45,1332.61,1358.34,1363.82,1356.63,1354.44,1335.54,1344.27,1333.02,1323.06,1377.45,1359.35,1269.9088235294118
2019년03월03일,1450.39,1324.08,1310.41,1349.22,1332.7,1342.59,1332.54,1358.47,1363.97,1356.57,1355.05,1335.76,1344.75,1333.25,1323.2,1377.27,1359.35,1270.0129411764706
2019년03월04일,1450.83,1324.43,1311.06,1349.44,1332.48,1341.22,1333.01,1358.91,1363.97,1357.01,1355.16,1336.66,1345.13,1333.84,1323.93,1377.48,1359.76,1270.2682352941176
2019년03월05일,1450.89,1325.11,1311.84,1350.1,1333.87,1342.04,1333.05,1359.49,1364.08,1358.28,1356.26,1337.38,1345.28,1334.26,1324.97,1379.46,1359.84,1270.9623529411765
2019년03월06일,1451.04,1326.01,1313.0,1349.9,1334.27,1343.09,1333.72,1360.12,1363.91,1359.15,1357.4,1338.56,1345.32,1334.97,1325.51,1380.19,1359.53,1271.5388235294117
2019년03월07일,1450.98,1327.02,1314.25,1354.03,1334.61,1344.66,1334.05,1360.95,1364.31,1360.39,1358.6,1339.63,1346.08,1335.76,1326.43,1380.24,1360.1,1272.4699999999998
2019년03월08일,1451.77,1328.98,1316.24,1358.7,1335.67,1346.81,1335.11,1362.47,1365.41,1361.53,1359.81,1341.17,1346.78,1337.32,1327.86,1402.68,1360.59,1275.194705882353
2019년03월09일,1452.43,1330.87,1317.97,1359.58,1337.28,1349.31,1336.2,1363.66,1366.34,1362.31,1360.98,1342.35,1347.72,1338.8,1329.77,1405.89,1361.93,1276.5564705882352
2019년03월10일,1453.12,1331.84,1318.9,1360.21,1337.34,1350.73,1336.92,1364.68,1366.5,1363.36,1361.7,1343.48,1348.08,1339.52,1330.64,1406.87,1362.18,1277.2876470588235
2019년03월11일,1452.73,1333.16,1320.74,1361.35,1338.41,1352.52,1338.35,1366.07,1367.42,1364.2,1362.77,1345.32,1348.65,1340.25,1332.38,1407.92,1363.28,1278.3670588235293
2019년03월12일,1454.47,1336.44,1324.23,1363.59,1339.66,1355.69,1340.56,1368.47,1368.43,1367.25,1364.14,1347.85,1349.6,1341.8,1335.12,1407.92,1363.81,1280.3070588235296
2019년03월13일,1456.37,1339.88,1327.46,1365.56,1343.35,1360.48,1343.05,1371.59,1369.48,1370.24,1365.82,1349.96,1351.17,1343.89,1337.94,1408.28,1365.31,1282.6188235294117
2019년03월14일,1458.84,1343.82,1330.15,1366.29,1346.4,1364.73,1345.13,1373.92,1370.74,1372.54,1367.82,1352.4,1353.07,1346.4,1340.58,1408.44,1367.03,1284.7805882352939
2019년03월15일,1461.39,1348.34,1334.64,1367.79,1350.8,1368.27,1350.97,1376.81,1372.62,1376.35,1370.58,1357.64,1354.96,1349.78,1343.28,1408.44,1371.23,1287.8035294117649
2019년03월16일,1462.86,1351.66,1337.59,1368.65,1352.42,1371.54,1358.0,1379.0,1374.93,1378.86,1373.22,1361.9,1357.76,1352.78,1346.49,1408.44,1373.93,1290.3588235294117
2019년03월17일,1463.42,1352.84,1340.36,1370.02,1353.11,1373.58,1360.46,1380.0,1376.42,1380.91,1374.54,1363.68,1359.21,1354.36,1347.78,1408.54,1374.93,1291.7194117647057
2019년03월18일,1464.57,1355.22,1343.13,1371.15,1355.83,1375.52,1363.82,1381.71,1377.53,1382.58,1376.48,1366.42,1361.5,1356.73,1350.29,1408.49,1376.5,1293.5864705882354
2019년03월19일,1468.71,1359.4,1345.37,1373.95,1358.5,1379.35,1367.89,1385.31,1379.7,1384.92,1379.14,1368.81,1363.38,1358.77,1353.4,1408.49,1379.06,1296.1817647058824
2019년03월20일,1471.77,1362.32,1348.49,1376.22,1361.16,1381.09,1370.05,1387.7,1381.44,1386.34,1381.38,1371.37,1365.5,1360.78,1355.96,1408.53,1381.1,1298.2411764705882
2019년03월21일,1474.19,1364.45,1351.21,1377.23,1362.46,1382.49,1371.51,1389.54,1383.17,1387.33,1382.99,1373.26,1367.6,1362.98,1357.72,1408.59,1383.04,1299.8070588235296
2019년03월22일,1477.37,1365.75,1354.22,1378.4,1365.98,1383.86,1373.84,1391.58,1385.17,1388.99,1384.77,1375.27,1369.57,1365.04,1359.8,1408.48,1387.29,1301.6523529411763
2019년03월23일,1480.44,1369.21,1356.97,1380.31,1369.04,1386.12,1375.35,1393.15,1387.46,1390.68,1386.48,1377.18,1371.23,1366.57,1362.53,1408.48,1390,1303.6
2019년03월24일,1480.97,1369.72,1358.03,1381.38,1370.08,1387.57,1376.14,1394.24,1388.47,1391.9,1387.26,1377.76,1372.25,1367.03,1363.6,1408.58,1391.4,1304.4105882352942
2019년03월25일,1482.68,1371.41,1361.04,1383.61,1372.03,1388.88,1377.57,1395.75,1389.76,1393.54,1388.63,1379.31,1373.34,1369.07,1365.19,1408.53,1392.03,1305.9023529411766
2019년03월26일,1484.26,1373.89,1363.71,1385.1,1373.84,1390.62,1380.18,1397.91,1391.55,1396.5,1389.73,1382.84,1375.11,1370.83,1366.71,1408.48,1394.68,1307.7211764705883
2019년03월27일,1485.98,1376.49,1364.87,1386.18,1375.63,1391.97,1381.71,1399.7,1392.87,1398.12,1390.71,1385.52,1376.49,1372.31,1368.81,1408.38,1396.71,1309.161176470588
2019년03월28일,1486.94,1377.91,1366.43,1386.65,1378.04,1392.58,1382.48,1401.06,1394.03,1399.95,1391.57,1387.66,1378.32,1373.82,1370.68,1408.53,1398.82,1310.391176470588
2019년03월29일,1487.5,1379.32,1367.14,1389.21,1379.41,1392.88,1383.59,1402.34,1394.63,1401.38,1392.56,1389.91,1379.47,1375.97,1372.13,1408.38,1398.84,1311.5188235294117
2019년03월30일,1487.96,1380.53,1368.61,1391.19,1380.22,1393.7,1384.5,1403.22,1395.96,1402.2,1393.68,1391.24,1381.02,1377.69,1373.43,1409.4,1399.31,1312.620588235294
2019년03월31일,1488.0,1380.74,1369.02,1391.77,1380.39,1393.95,1384.89,1403.57,1396.31,1402.52,1393.78,1391.58,1381.21,1377.74,1373.69,1409.5,1400.26,1312.8623529411764
2019년04월01일,1489.65,1382.13,1370.73,1394.26,1381.29,1394.37,1387.51,1405.5,1398.85,1404.57,1396.1,1393.73,1383.42,1379.82,1375.99,1409.66,1401.89,1314.5635294117649
2019년04월02일,1491.45,1383.88,1372.81,1396.08,1384.9,1395.26,1388.3,1407.04,1400.5,1405.76,1397.24,1395.44,1384.67,1381.99,1377.97,1434.82,1403.29,1317.5358823529411
2019년04월03일,1493.11,1385.74,1374.5,1396.81,1387.59,1395.97,1390.35,1408.34,1402.06,1406.68,1398.55,1397.09,1386.6,1384.13,1379.36,1442.14,1405.32,1319.354117647059
2019년04월04일,1493.81,1387.77,1376.87,1399.59,1388.63,1396.6,1392.86,1409.63,1402.87,1407.47,1399.94,1397.77,1387.99,1386.23,1380.83,1445.82,1405.85,1320.8635294117648
2019년04월05일,1495.5,1389.17,1379.22,1402.37,1389.01,1398.11,1394.98,1410.78,1403.94,1408.63,1400.95,1398.68,1389.81,1388.33,1382.09,1446.18,1407.17,1322.2205882352941
2019년04월06일,1496.88,1391.2,1381.43,1404.34,1389.93,1399.86,1396.18,1411.97,1405.48,1409.66,1402.3,1400.09,1391.68,1390.59,1383.5,1446.24,1409.1,1323.6076470588237
2019년04월07일,1497.7,1391.82,1382.51,1405.31,1390.93,1400.53,1397.5,1412.73,1406.18,1410.02,1403.28,1400.37,1392.6,1391.77,1384.26,1446.03,1409.26,1324.3258823529413
2019년04월08일,1500.37,1393.45,1384.31,1406.3,1392.97,1401.74,1398.49,1414.07,1407.64,1411.47,1404.25,1401.75,1393.58,1393.09,1385.5,1446.29,1409.82,1325.604117647059
2019년04월09일,1502.83,1397.28,1386.29,1407.75,1394.17,1403.76,1400.39,1416.31,1408.68,1412.88,1406.0,1402.69,1395.57,1394.6,1387.15,1446.52,1410.29,1327.2276470588235
2019년04월10일,1505.0,1399.54,1388.23,1410.87,1395.24,1406.46,1402.03,1418.2,1410.1,1414.21,1407.64,1403.86,1397.99,1396.51,1389.4,1446.52,1412.15,1328.929411764706
2019년04월11일,1507.59,1402.04,1389.8,1414.75,1397.64,1408.99,1403.93,1420.58,1411.51,1416.67,1409.18,1405.01,1399.61,1398.38,1391.29,1446.47,1412.87,1330.790588235294
2019년04월12일,1509.84,1404.6,1393.69,1417.65,1399.95,1412.19,1405.6,1423.12,1413.64,1419.7,1411.27,1406.69,1401.58,1400.29,1393.13,1446.73,1414.4,1332.9217647058824
2019년04월13일,1511.87,1406.89,1397.79,1419.78,1401.98,1414.42,1407.91,1425.34,1415.4,1421.66,1413.23,1408.24,1403.49,1402.17,1395.08,1474.48,1416.6,1336.454705882353
2019년04월14일,1512.78,1407.77,1399.51,1421.04,1403.0,1415.87,1408.52,1426.83,1417.18,1423.19,1414.49,1408.77,1404.24,1403.31,1396.27,1478.17,1417.92,1337.7023529411763
2019년04월15일,1515.22,1409.37,1402.36,1423.26,1404.96,1418.39,1410.82,1429.36,1418.72,1425.16,1416.44,1410.0,1405.41,1405.28,1399.16,1481.15,1418.32,1339.7094117647057
2019년04월16일,1520.82,1413.69,1405.72,1427.81,1408.28,1421.22,1415.15,1432.92,1421.16,1427.29,1419.07,1411.88,1407.37,1408.83,1401.98,1485.65,1422.32,1342.8729411764707
2019년04월17일,1524.52,1415.87,1408.07,1432.23,1412.21,1424.52,1418.86,1435.89,1423.71,1429.56,1421.9,1414.26,1409.97,1411.54,1404.36,1486.75,1426.96,1345.5423529411764
2019년04월18일,1526.92,1418.08,1410.69,1434.87,1414.75,1427.31,1421.21,1438.71,1425.2,1432.22,1424.04,1416.93,1411.89,1413.65,1406.65,1487.01,1428.37,1347.654705882353
2019년04월19일,1529.56,1421.49,1414.01,1437.31,1417.44,1431.17,1424.14,1441.82,1428.48,1434.44,1426.64,1419.63,1414.16,1416.23,1409.28,1487.01,1433.1,1350.1652941176471
2019년04월20일,1531.08,1423.41,1416.86,1443.32,1419.29,1434.38,1427.6,1443.92,1432.02,1437.47,1429.3,1423.25,1416.24,1418.84,1411.83,1487.01,1433.96,1352.695294117647
2019년04월21일,1531.56,1424.58,1418.69,1446.82,1420.4,1436.18,1428.84,1445.16,1433.95,1439.0,1431.07,1425.27,1417.32,1420.23,1413.77,1487.09,1436.32,1354.1135294117648
2019년04월22일,1535.17,1426.75,1421.21,1450.08,1423.56,1438.13,1431.09,1447.53,1436.29,1441.73,1434.2,1427.78,1419.25,1422.34,1416.3,1487.14,1440.26,1356.385294117647
2019년04월23일,1537.67,1429.49,1424.88,1453.51,1428.21,1442.35,1433.27,1450.73,1440.41,1445.18,1437.88,1430.87,1422.11,1425.84,1419.52,1487.33,1442.92,1359.3676470588234
2019년04월24일,1540.99,1434.85,1428.26,1455.65,1431.6,1445.39,1437.27,1454.56,1444.24,1447.26,1440.83,1433.36,1425.55,1428.85,1423.28,1488.15,1445.59,1362.3582352941175
2019년04월25일,1543.68,1437.68,1430.38,1458.24,1434.46,1448.73,1441.66,1457.03,1446.99,1450.48,1443.58,1435.53,1428.65,1431.99,1426.16,1488.05,1446.84,1364.899411764706
2019년04월26일,1545.45,1440.64,1433.22,1459.14,1435.91,1451.59,1445.24,1459.54,1450.22,1453.92,1446.26,1437.17,1431.67,1435.54,1428.84,1488.15,1447.93,1367.2058823529412
2019년04월27일,1547.18,1442.06,1436.22,1462.09,1438.88,1454.17,1447.26,1461.8,1453.13,1456.45,1448.8,1438.96,1434.51,1438.04,1430.88,1507.63,1449.56,1370.4741176470588
2019년04월28일,1548.37,1443.46,1437.46,1464.44,1439.94,1455.62,1448.74,1463.31,1454.4,1458.45,1450.38,1439.58,1435.94,1440.02,1432.79,1508.1,1450.5,1371.8235294117646
2019년04월29일,1550.21,1445.19,1440.21,1467.39,1442.63,1460.28,1450.48,1465.69,1455.82,1461.25,1453.08,1441.18,1438.53,1442.56,1435.8,1510.13,1451.51,1374.1429411764707
2019년04월30일,1553.62,1449.12,1443.67,1471.56,1445.16,1463.84,1454.48,1468.96,1460.16,1464.48,1455.47,1443.59,1440.8,1445.71,1438.83,1515.44,1454.64,1377.3464705882352
2019년05월01일,1556.58,1452.81,1448.22,1475.06,1449.62,1469.98,1457.1,1473.57,1464.9,1468.96,1460.68,1448.29,1444.17,1450.2,1443.81,1517.06,1460.32,1381.2358823529412
2019년05월02일,1558.77,1455.62,1451.75,1476.69,1451.82,1472.57,1460.43,1476.43,1466.55,1471.89,1463.44,1452.12,1446.96,1453.08,1447.42,1517.94,1466.25,1383.7341176470588
2019년05월03일,1561.17,1458.16,1456.97,1479.75,1455.2,1476.05,1462.67,1479.64,1469.6,1473.97,1466.63,1456.23,1450.31,1456.67,1450.52,1517.89,1470.79,1386.554705882353
2019년05월04일,1562.65,1460.76,1461.07,1485.12,1457.01,1479.05,1465.62,1482.54,1472.79,1476.1,1469.51,1460.32,1453.88,1460.79,1454.02,1517.83,1472.43,1389.3564705882354
2019년05월05일,1563.66,1461.66,1463.86,1487.88,1458.55,1481.43,1468.28,1484.94,1475.09,1478.15,1472.32,1462.22,1455.56,1463.21,1456.46,1517.83,1473.45,1391.2411764705882
2019년05월06일,1565.1,1463.14,1466.59,1489.92,1461.05,1484.45,1471.12,1487.11,1477.11,1479.4,1474.42,1464.88,1457.59,1465.79,1458.59,1517.71,1475.6,1393.174705882353
2019년05월07일,1596.14,1486.4,1486.94,1514.83,1481.45,1513.25,1493.33,1513.81,1495.93,1496.58,1493.9,1485.34,1475.0,1486.93,1482.09,1568.11,1491.77,1415.884117647059
2019년05월08일,1605.28,1497.53,1494.88,1525.49,1489.56,1521.78,1505.83,1524.12,1507.75,1508.14,1509.21,1499.24,1487.7,1501.14,1494.33,1576.92,1500.38,1426.4058823529413
2019년05월09일,1608.35,1501.61,1498.65,1530.54,1494.32,1525.2,1511.8,1528.52,1513.46,1514.65,1516.19,1507.09,1495.55,1506.9,1498.71,1574.02,1506.31,1430.9152941176471
2019년05월10일,1609.44,1503.93,1501.08,1532.52,1496.72,1527.3,1514.21,1531.23,1517.04,1518.21,1519.49,1509.71,1498.61,1509.9,1501.11,1572.86,1511.9,1433.1388235294119
2019년05월11일,1611.07,1505.61,1503.3,1536.79,1499.54,1528.75,1516.61,1532.8,1519.51,1521.46,1522.59,1512.16,1501.67,1511.63,1503.11,1572.44,1515.29,1435.2376470588235
2019년05월12일,1611.5,1506.42,1504.52,1537.78,1500.37,1530.8,1517.28,1533.74,1520.83,1523.28,1523.65,1512.98,1502.54,1512.2,1503.73,1573.06,1516.6,1436.1576470588236
2019년05월13일,1613.13,1507.35,1505.99,1538.48,1502.56,1531.36,1517.58,1534.95,1522.05,1525.5,1525.0,1514.91,1504.04,1513.05,1504.68,1573.6,1518.87,1437.3076470588235
2019년05월14일,1613.91,1507.53,1507.51,1539.63,1504.21,1532.11,1518.63,1536.25,1523.82,1527.39,1526.11,1515.67,1505.69,1514.43,1505.9,1576.95,1520,1438.5729411764705
2019년05월15일,1614.49,1508.12,1508.63,1540.27,1505.66,1533.05,1517.83,1537.47,1524.88,1528.5,1526.83,1516.71,1507.06,1514.84,1506.32,1577.03,1520.31,1439.2758823529414
2019년05월16일,1615.74,1509.26,1509.93,1540.92,1507.16,1533.87,1518.3,1538.44,1526.13,1530.1,1527.48,1517.72,1508.33,1515.78,1507.14,1577.39,1521.25,1440.2170588235294
2019년05월17일,1616.35,1510.54,1510.93,1542.22,1508.69,1535.35,1519.09,1539.79,1527.41,1531.52,1528.17,1518.73,1510.13,1516.63,1507.65,1577.39,1522.56,1441.2111764705883
2019년05월18일,1617.85,1511.93,1512.78,1543.06,1511.36,1537.91,1520.41,1541.02,1528.65,1532.75,1529.07,1519.34,1511.27,1517.31,1508.57,1577.43,1525.53,1442.3947058823528
2019년05월19일,1618.03,1512.12,1513.35,1543.61,1511.83,1538.64,1520.97,1541.63,1529.72,1533.59,1529.5,1519.92,1511.72,1517.87,1508.9,1577.39,1526.56,1442.8700000000001
2019년05월20일,1618.34,1512.68,1515.1,1543.63,1512.63,1539.84,1520.37,1542.42,1530.37,1534.97,1530.24,1520.4,1512.53,1518.68,1509.17,1577.39,1527.9,1443.4564705882353
2019년05월21일,1621.3,1514.76,1516.78,1544.59,1513.8,1540.49,1520.82,1544.23,1531.56,1536.19,1531.43,1521.17,1514.37,1519.57,1510.44,1577.96,1530.06,1444.6741176470587
2019년05월22일,1622.62,1516.3,1517.73,1546.11,1514.32,1541.38,1521.67,1545.89,1532.84,1537.68,1532.09,1521.73,1515.25,1519.95,1511.19,1578.01,1532.51,1445.574117647059
2019년05월23일,1623.69,1517.27,1518.08,1546.97,1514.82,1541.54,1522.49,1546.53,1533.9,1538.75,1532.82,1522.37,1516.12,1520.5,1512.21,1577.96,1533.14,1446.236470588235
2019년05월24일,1624.41,1517.48,1518.4,1547.96,1515.38,1542.71,1522.3,1547.39,1534.74,1539.41,1533.59,1522.52,1516.76,1521.09,1513.08,1578.01,1533.76,1446.7782352941178
2019년05월25일,1624.34,1517.74,1518.87,1547.9,1515.54,1542.76,1522.57,1547.78,1535.51,1539.94,1534.22,1522.6,1517.13,1521.33,1513.46,1578.01,1533.76,1447.0411764705882
2019년05월26일,1625.12,1518.04,1518.92,1548.26,1515.96,1542.92,1522.53,1547.91,1535.78,1540.26,1534.34,1522.57,1517.56,1521.38,1513.8,1578.01,1533.76,1447.2564705882353
2019년05월27일,1625.28,1518.57,1519.05,1548.01,1516.54,1543.16,1522.71,1548.42,1536.46,1540.63,1534.52,1522.64,1518.17,1521.62,1514.4,1578.04,1533.76,1447.5423529411764
2019년05월28일,1625.6,1519.13,1518.79,1547.65,1516.85,1543.35,1522.63,1548.79,1536.91,1540.79,1534.92,1522.94,1519.05,1522.33,1514.89,1577.96,1535.46,1447.798823529412
2019년05월29일,1625.91,1519.49,1518.67,1547.58,1517.05,1543.39,1522.54,1548.99,1537.34,1540.82,1535.3,1523.03,1519.61,1522.72,1515.33,1606.96,1535.93,1449.69
2019년05월30일,1626.37,1519.25,1518.86,1547.21,1517.11,1543.08,1522.52,1548.83,1537.55,1540.98,1535.32,1522.86,1520.08,1522.6,1515.42,1612.74,1535.93,1450.0458823529411
2019년05월31일,1625.83,1519.25,1518.59,1545.5,1516.68,1542.68,1522.3,1548.7,1537.86,1541.15,1535.24,1522.55,1520.22,1522.65,1515.28,1614.89,1536.14,1449.9629411764708
2019년06월01일,1625.2,1518.95,1517.83,1543.68,1516.28,1541.26,1521.93,1548.11,1538.17,1541.3,1534.96,1521.92,1520.96,1522.34,1515.13,1614.94,1536.29,1449.585882352941
2019년06월02일,1624.72,1519.15,1517.72,1543.11,1516.1,1540.17,1520.93,1548.01,1538.22,1541.41,1534.88,1521.6,1521.11,1522.19,1515.13,1615.15,1535.98,1449.3882352941177
2019년06월03일,1624.94,1518.89,1517.21,1542.02,1516.18,1539.22,1519.3,1547.55,1538.46,1540.79,1534.52,1520.15,1521.68,1521.92,1514.96,1615.36,1536.29,1449.0088235294118
2019년06월04일,1623.61,1517.89,1516.37,1537.07,1515.3,1536.35,1516.78,1546.44,1538.31,1539.9,1533.92,1518.81,1521.7,1521.23,1514.52,1615.7,1536.29,1447.8764705882354
2019년06월05일,1622.1,1516.98,1515.34,1531.16,1513.71,1531.49,1514.88,1545.51,1538.35,1539.23,1533.7,1518.01,1521.55,1520.65,1513.52,1615.7,1533.81,1446.5811764705884
2019년06월06일,1620.74,1516.32,1513.95,1528.33,1512.21,1528.83,1513.57,1544.4,1538.3,1537.83,1532.95,1516.59,1521.24,1519.62,1512.57,1615.68,1533.03,1445.4782352941174
2019년06월07일,1618.98,1515.82,1513.12,1526.91,1511.12,1528.01,1512.34,1543.51,1538.19,1537.79,1532.28,1515.93,1520.88,1519.33,1512.24,1615.62,1533.81,1444.8276470588235
2019년06월08일,1617.14,1514.67,1512.0,1524.26,1509.9,1525.81,1510.58,1542.09,1538.08,1536.95,1531.57,1515.03,1520.32,1518.65,1511.67,1615.62,1533.81,1443.784705882353
2019년06월09일,1616.77,1514.11,1511.38,1521.74,1509.17,1524.58,1509.43,1541.26,1537.73,1537.19,1531.24,1514.5,1519.98,1517.98,1511.31,1615.59,1533.81,1443.1741176470587
2019년06월10일,1616.26,1513.67,1510.17,1519.0,1507.83,1522.97,1508.09,1539.85,1537.59,1536.28,1530.3,1513.3,1519.92,1517.31,1510.46,1615.59,1533.5,1442.27
2019년06월11일,1613.55,1511.5,1507.16,1513.78,1505.26,1519.39,1505.64,1536.58,1536.93,1534.76,1528.6,1511.93,1519.36,1515.64,1509.11,1615.67,1531.93,1440.2858823529411
2019년06월12일,1610.87,1509.45,1504.15,1509.75,1502.61,1516.73,1502.29,1533.39,1536.0,1533.33,1526.85,1509.47,1518.66,1514.37,1507.48,1615.36,1528.53,1438.28
2019년06월13일,1608.73,1507.38,1499.65,1504.15,1500.38,1513.31,1499.98,1529.99,1533.82,1531.66,1524.63,1506.97,1516.81,1512.7,1505.23,1615.15,1524.84,1435.914117647059
2019년06월14일,1605.8,1504.43,1496.31,1497.38,1497.44,1510.28,1498.0,1526.5,1532.67,1528.6,1522.94,1505.19,1515.34,1511.0,1503.35,1615.57,1522.5,1433.5764705882352
2019년06월15일,1603.62,1501.71,1493.7,1493.82,1496.57,1507.51,1495.97,1524.06,1531.51,1526.67,1521.42,1502.97,1514.57,1508.59,1501.19,1583.66,1520.6,1429.8552941176472
2019년06월16일,1603.37,1500.68,1492.49,1491.75,1495.67,1505.75,1494.68,1522.95,1531.19,1524.45,1520.9,1502.19,1513.95,1507.71,1500.24,1578.54,1519.35,1428.6182352941178
2019년06월17일,1602.44,1498.47,1490.37,1489.34,1493.18,1502.96,1491.3,1520.91,1529.66,1523.24,1518.73,1500.43,1512.77,1505.14,1497.92,1571.56,1517.17,1426.3776470588236
2019년06월18일,1600.62,1494.52,1485.72,1484.74,1491.0,1499.25,1487.32,1518.06,1528.08,1520.98,1516.12,1497.9,1510.93,1502.13,1495.1,1568.75,1514,1423.6011764705884
